filename,transcript,stt_confidence
USSEN_MT_DSCC_FLAT_OUT_LYING,"Steve daines has been caught caught flat-out lying to montanans. The truth is pains to go over $700,000 from the insurance industry's voted 5 times, the gun protection for pre-existing conditions to cause rural hospitals, to close to take away Healthcare from 90,000 montanans. But Steve Bullock works for us. Lowering healthcare costs and protecting rural hospitals. Steve Bullock B Montana. First. The SEC is responsible for the content of his at.",0.9628927707672119
USSEN_MT_LINCOLNPROJECT_THE_RIGHT_CHOICE,"Kept our economy, strong and our budgets balanced, ran the state, right? That's why Steve Bullock is the right choice for US Senate. Steve daines, a DC, Insider a big spender, who's voted for record debt and deficits into damn cozy with China. Steve Bullock for US. Senate, write for Montana, right for us.",0.9444515705108643
USSEN_MT_MJLG_BELIEVE_ALL_WOMEN,"I believe her. Now, his wife. I'm just playing to see Paul McCartney and then you can't trust Steve Bullock.",0.8710177540779114
USSEN_MT_MTHALF&LCVVF_JOCK_CONYNGHAM,Who is Steve about Steve daines supporting our public lands? It's just it's just a politician in. D.c. To get elected. Don't buy it. What's up to his Texas? Billionaire campaign. Contributors? You can't trust him.,0.902121365070343
USSEN_MT_NRSC_IMAGINE_2,"Stricter gun laws, defunding the police to become a leader to do very little or nothing. Everything. Everything is on. The table is Chuck Schumer in charge about that is responsible for the content is",0.9155473709106445
USSEN_MT_SLF_WHAT_HAPPENED,"What happened to Steve Bullock? You have changed your mind over time, but he changed.",0.8638131022453308
USSEN_MT_SMP_DISHONEST,"Behind Steve, daines, Flick suits and Slick, talk a dishonest record that is damaging. Montanans. Discriminate against people with pre-existing conditions, like asthma and cancer. Allow them to deny coverage for victims of the coronavirus. Disturbing dangerous, real Steve days. Smt is responsible for",0.9533886313438416
USSEN_NC_CUNNINGHAM_COUNTRY_BEFORE_PARTY,"Aston is a country to the fight after 9/11. He volunteers serving with troops in Iraq, and Afghanistan comes before party. And especially in times, like these Cal will work with both parties and stand up to his own party together. I know we can beat this test.",0.9380971789360046
USSEN_NC_CUNNINGHAM_PERSONAL_LIFE,"Tillis is desperately attacking my personal life because he doesn't want to talk about his own record. Thousands of families without Healthcare, unaffordable prescriptions and a row with efforts to take away coverage for people with pre-existing conditions. And not you. I'm Cal Cunningham and I approve this message because it may be my name on the ballot, but it's your health care.",0.9535038471221924
USSEN_NC_CUNNINGHAM_STRONGER_THAN_EVER,"As we battle our way through this crisis, let's redouble our Worth to put America back in front building. A stronger. Economy starts with A Renewed focus on infrastructure. We got out, educate the rest of the world. With investments, in our community, colleges broadband and job-training. This can Propel has passed any competitor in a comeback that will make us proud. I'm Cal Cunningham and I approve this message because we can come out of this crisis stronger than ever.",0.9663113951683044
USSEN_NC_DSCC_LOBBYISTS,It's Thom Tillis. His job to represent us as cracking down on drug company. Price gouging has turned his back on. North Carolina is responsible for,0.9252331256866455
USSEN_NC_EVERYTOWN_WHAT_THEY_WANTED_2,"When lobbyists walk down these halls and through this door. They got what they wanted. Tell him till it's got six hundred thousand for the insurance Lobby and voted to. Let them drop people with pre-existing conditions, 4.4 million from the gun lobby and voted against background checks for lobbyist with campaign. Cash. Tillis's, door is always open while the rest of us. Pay the price every time for gun safety Victory fund is responsible for the content of his advertising.",0.9555646181106567
USSEN_NC_SLF_DISQUALIFYING,Call Cunningham's affair with the wife of an injured. Veteran tells us a lot of US Senate candidate with so much and arrogant is all about himself and selfishness is deeply. Troubling a husband who regularly leverages his marriage as a campaign ask that then does this to his wife and children who could qualify in?,0.9157881140708923
USSEN_NC_SMP_AMY_RUTKOWSKE,Unimaginable injuries in sacrifice just too much. He voted to strip health coverage from nearly half a million bet against a military pay raise for himself and my respect.,0.8550423383712769
USSEN_NC_SMP_ON_THE_BALLOT,"Food, Lion health care about ending protections, for those with pre-existing conditions will protect Healthcare.",0.8531404733657837
USSEN_NC_SMP_STACY,"And struggled to live. I was so scared, if I didn't have insurance for X insurance companies dropped, and that's why I will never vote for you.",0.90232253074646
USSEN_NE_SASSE_KEPT_HIS_WORD,"Ben Sasse told us he be one of the strongest conservatives in Washington. He kept his word then fights, to defend The Unborn, take on communist China for Tech, religious liberty and he's led the charge to confirm over 200, constitutionalist judges, like Gorsuch Cavanaugh and Amy. Coney Barrett told us he do. I'm Ben, Sasse and I approve this message.",0.9657300114631653
USSEN_NH_MESSNER_DC_JEANNE_2,"DC politicians. They say they support small businesses against cutting their taxes. Who did this DC Jeanne Shaheen Shaheen received a zero rating from the nation's leading, small businesses. It's a problem and I approve this message.",0.9425687193870544
USSEN_NH_SHAHEEN_MAKING_A_DIFFERENCE,"Making a difference in people's lives. That's what I've always tried to do. And that's even more important. Now cuz there's fighting to make sure small businesses. Can Thrive again for getting people back to work, making sure our kids have the opportunities. I've spent my life trying to make it even better. No matter what it takes. I'll stand up for you. I'm Jeanne Shaheen, I approve this message and I would be honored to have your support.",0.9523248672485352
USSEN_NH_SHAHEEN_PRE_EXISTING_CONDITIONS,"It's incredible that people who have asthma or diabetes or another illness. Have a pre-existing condition in conditions, existing condition. We can count on Jeanne Shaheen.",0.9585391283035278
USSEN_NM_LUJAN_GARY_JOHNSON,I was a detective in New Mexico for two decades and Army intelligence before that. I know the truth when I see it. And Mark ronchetti isn't being honest about his record in Congress has secured millions of dollars to fund our police and keep New Mexican safe to keep violent criminals Behind Bars and crime off our streets. And I know he'll protect us in the Senate and Ray Lujan. And I approve this message because I always put New Mexico first.,0.9479726552963257
USSEN_NM_LUJAN_UNEXPECTED_CHALLENGE,"When my dad got cancer, ever changed. That kind of unexpected challenges, exactly what so many are facing right now. That's sick. Loved one. The last job kids out of school. This year hasn't been easy. Still some tough times ahead. But know this as your Senator, I'll always put you and your family first. I'm Ben Ray Lujan. I approve this message and I humbly ask for your vote, November 3rd.",0.9743480682373047
USSEN_NM_LUJAN_WORTH_FIGHTING_FOR,I've always said you Mexico is worth fighting for and today that's never been more true. That's why I work to deliver on what matters lower drug costs expensive back on their feet and I approve this message.,0.9402402639389038
USSEN_NM_RONCHETTI_SAM_VIGIL,The murder of a police officer to call me back. I'm a Democrat because,0.8955532312393188
USSEN_NM_SMP_THE_SAME_RESPONSE,Aunt issue after issue response. I see a president even when Trump lied about the deadly Coronavirus. Spreading false rumors. I see a President Trump. Mark ronchetti.,0.9374896287918091
USSEN_OK_BROYLES_BAD_REPUTATION,Royal and you better believe. I approve this message.,0.8446640968322754
USSEN_OK_BROYLES_IN_CRISIS,"Call my husband, second highest uninsured rate for Health. Care is in crisis. Covid high blood pressure pregnancy, testing conditions, and they're in danger of being uninsurable. But Jim inhofe plan teaches thinks you need to get a better job and I approve this message. Let me fight for you and your Healthcare in the United States Senate.",0.8850422501564026
USSEN_RI_REED_CHALLENGES_AHEAD,"I've got experience and a whole bunch of new ideas to move, Rhode Island, and America forward a bipartisan approach to take on drug companies to lower the cost of medicine. Expand cleaning product, my sleeves, and get it done on Jack Reed.",0.928701639175415
USSEN_SC_DUTYCOUNTRY_YOU_DECIDE,"Three candidates for Senate, you decide G is a 25-year Washington Insider attacks. And, you know, how you make America great. Again. Tell Donald Trump to go to hell Harrison is a Democrat for fixing Obamacare, and Bill Bledsoe, and stand up for what you believe in Duty and country was responsible for the content of this ad.",0.9519163370132446
USSEN_SC_GRAHAM_BRAZEN,Although that is no longer actively running. He'll do anything to win.,0.8753072619438171
USSEN_SC_GRAHAM_DARLINE_60_2,"I'm Lindsey Graham and I approve this message. I guess, looking back. We didn't have a lot. My parents, they were loving people and it was hard for my mom. And my dad. Wednesday shirt me that he was going to take care of me and be there for me and never let me down. Come home every weekend then he would call during the week. He made. Sure I went to college to take on that responsibility of raising a little sister that came from within for Lindsey.What is the cares about people's South Carolina? Just like he cares about me.",0.9610986709594727
