cmag_vidfile,google_asr_text,ISSUE10,ISSUE11,ISSUE12,ISSUE13,ISSUE14,ISSUE15,ISSUE16,ISSUE17,ISSUE18,ISSUE19,ISSUE20,ISSUE21,ISSUE22,ISSUE23,ISSUE24,ISSUE30,ISSUE31,ISSUE32,ISSUE37,ISSUE39,ISSUE40,ISSUE41,ISSUE43,ISSUE45,ISSUE50,ISSUE52,ISSUE53,ISSUE54,ISSUE55,ISSUE56,ISSUE57,ISSUE58,ISSUE59,ISSUE60,ISSUE61,ISSUE62,ISSUE65,ISSUE67,ISSUE68,ISSUE69,ISSUE70,ISSUE80,ISSUE82,ISSUE83,ISSUE90,ISSUE91,ISSUE92,ISSUE93,ISSUE95,ISSUE96,ISSUE98,ISSUE101,ISSUE102,ISSUE103,ISSUE104,ISSUE105,ISSUE106,ISSUE111,ISSUE118,ISSUE200,ISSUE208,ISSUE210,ISSUE212,ISSUE218,ISSUE221
HOUSE_AZ06_CISCOMANI_CAREER_POLITICIANS_ENDORSED,"Career politicians are failing, Arizona for families to make ends meet and I can sit back. My first book will be to fire Nancy Pelosi prove this message because it's time to take back our country.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSE_AZ06_CLF_CONSERVATIVE_FIGHTER,"Our borders, overrun America's weaker Joe Biden's a disaster. We need a leader who will fight to take our country back conservative Patriot, bonds has come out of one who will fight to secure the border and support our border agents, and he won't vote for a budget. Unless it funds, the wall ones. Pro-life pro-second Amendment most conservative fighter. Arizona needs Congressional leadership fund is responsible for the content of this advertising.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSE_AZ06_ENGEL_FIVE_PEOPLE,"Alien women in Arizona, plus five people in Washington just took their rights away. When the Supreme Court overturn Roe versus Wade abortion legal in Arizona Taking away our rights to Daniel Hernandez, political event. An angle. Message, because I always show up to protect women's rights.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSE_AZ06_ENGEL_REGINA_ROMERO,"I want to tell you about Kirsten angle a mom as a senator, and an environmental lawyer who has dedicated her life to protecting our water and fighting climate change. On the front lines to stop right-wing, efforts to overturn our election and is the champion for voting rights and she will always be there to protect a woman's right to choose to get things done. And it's a fighter we meet and I approve this message.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSE_AZ06_HERNANDEZ_LIFE_OR_DEATH,"We are grateful to Daniel Hernandez. In a moment of life or death, you have one choice to help gun. Violence is everywhere. It's in our schools, within our grocery stores, is even in our houses of worship. We shouldn't have to have people be heroes. I've shut up to the boys until extremist at the state capitol. And when I get to Washington, d.c. I'm going to do the same thing because this is a fight of life or death and Daniel Hernandez and I approve this message.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSE_AZ06_WINN_BIDENS_AMERICA_15,"America, American weakness enough. The differences are clear. I'm Kathleen wynne's. I'll stand up for the Second Amendment right by his liberal policies and put America. First I'm a Conservative Republican and I approve this message.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSE_AZ06_WINN_FAILING_15,"Feeling our country but there is Ona needs a win. I'm the only candidate running who is beat Democrats? I am a pro Trump pro-second Amendment Conservative Republican, I'm Kathleen Wynne and I approve this message.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSE_AZ06_WINN_SOARING_INFLATION_15,Play ship and record. Gas prices in is failing our country and I say not one drop of Russian oil and I approve this message.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSE_CA49_AAN_SOARING,"Grace's story and people struggling, Congressman Levin, help, Finance, wasteful, Pet Project bailouts for luxury golf courses luxury, spas amazing. I don't need the money, but it could use a new set of clubs. 11even back stimulus checks for prisoners. Tell him they know two more spending.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSE_CA49_AAN_WINNERS_AND_LOSERS,"Under President Biden and Congressman Levin. There's winners and losers and winners luxury. Golf courses luxury, spas, and anyone Rich enough to afford them, bailing out the playgrounds of liberal Elites and print encroachments, we don't have the result record prices making life harder for us. The favoured few get available on the middle class. There's the front could get even spending, tell him a Polish more, Biden spending.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSE_CO08_KULMANN_ENGINEER,"I'm gentleman near a mayor. And the mom solving problems is what I do. I also know, sometimes, you got to stand up and fight when liberal activists tried to recall, I fought them at every step. I am proud to stand with the hard-working people of Colorado, America's so much better than what we've come now is the time to make a change to an outsider who gets results, send me the converse and I won't back down. I'm gentleman and I approve this message.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSE_CO08_LETAMERICAWORK_HAVE_YOU_HEARD,"Have you heard about Lori sane. Same side with open border radical donating to their campaign in Denver? Nope, that's just liberal Lori. Barker choir will fight the river in Washington and when",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSE_FL01_GAETZ_MILITARY_MISSION,"Northwest Florida's military mission is Waring a new 70, million-dollar Munitions, complex in F-35 bases to train, and test 100 miles, south of the shore with funding. We burn that will soon be 450 miles. I approve this message and I'll never stop fighting for our military.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSE_FL01_GAETZ_WEAK_REPUBLICAN_SELLOUTS,"I hate week. Republican sell out. One of my strongest Ally in Congress, together, we build 500 miles of wall, but it's not enough. Acquire. I'm a case and I approve this message.",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSE_FL01_LOMBARDO_AMERICA_FIRST,"America first, as a businessman. Who Washington Marine I Mark Lombardo. I approve this message.",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSE_FL01_LOMBARDO_HE'S_NO_VICTIM,"Matt gaetz claims he's been targeted by anti-trump conspirators, but she's no victim. Everyone has problems of his own doing getting entangled in a child sex trafficking investigation. His hang pedophile, Jeffrey Epstein's attorneys with donor cash. His bad move for a wide-ranging, pardon for any and all crime is poor choice. Don't be fooled by lion. He's just another self-serving professional politicians are more from bar. Do I approve this message?",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
HOUSE_FL01_LOMBARDO_NEVER_THOUGHT_I'D_RUN,"When I was living in a trailer in Pensacola flying combat missions in Vietnam or helping grow FedEx into an American icon. I never thought I'd run for Congress. But when I learned that, Matt gaetz hired, pedophile, Jeffrey Epstein's attorney to defend himself against sex trafficking. I knew he could no longer get the job done. Send me to Washington. I'll be a conservative fighter who puts you in America first, I Mark Lombardo, I approve this message.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
HOUSE_FL01_LOMBARDO_VALUES,"Here we live by values code, that puts God, family and Country first, we expect our leaders to meet high standards of performance and conduct. Matt gaetz isn't Meeting those standards. He got himself entangled into a child sex trafficking investigation and he was the only vote against an anti sex slavery bill that Trump signed into law. If you want to change Washington Center Marine your children and America. First, I Mark Lombardo, I approve this message.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
HOUSE_FL04_BEAN_AUCTIONEER,Is it? Let's watch.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSE_FL04_BEAN_HOME,"Northeast Florida is home. Always has been always will be. I'm Aaron Bean and I know our best days are still ahead as a lifelong conservative. I also know Joe. Biden is a train wreck in Congress. I'll fight to end inflation, fix our economy, secure our border. I'll Fight For Life are police our Constitution. And I approve this message, because when we do the right thing, our best days are still ahead.",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
HOUSE_FL10_BRACY_DELIVERS,"Politicians talk, but we need someone who delivers as our state. Senator Randolph. Bracy has stood up for us, passing more laws than any Democrats and bringing more money to Orange County and any other legislator crossing the Parkland gun, Bill to keep our kids safe. Passing $15, minimum wage for state workers, Tracy, and I approve this message because in times like these, we need a congressman's you've gotten a job done,",0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSE_FL13_HAYSLETT_FACED_DOWN,And drug cartels. I will Republicans find Kevin hayslett.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSE_FL15_LEE_TRUSTED_BY_THE_GOVERNOR,"For congress there's just one candidate trusted by Governor DeSantis Laurel Lee one, prosecutor Laurel. Lee conservative Laurel, Laurel Lee. So can we",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSE_FL20_MCCORMICK_HIT_THE_GROUND_RUNNING,Your congresswoman by 80% and 676 million for affordable housing. Reducing the cost of gas and raising Social Security benefits for our seniors. Your vote for the election for Congress.,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
HOUSE_FL20_MCCORMICK_PEOPLES_PROSPERITY_ACT,"Your congresswoman. Sheila circle is McCormick, I introduced into Congress struggling, families, and seniors receive at least $1,000, a month of relieved, as a strong Democrat, President Biden. I'm fighting for you, everyday and Congress. I'm asking you to keep me in 25 spirea, Lester needs August. This ad was authorized and paid for by for Congress.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
HOUSE_FL20_MCCORMICK_PEOPLES_PROSPERITY_ACT_ALT_CHYRON,"Sheila circle is McCormick, I introduced into Congress, the people's Prosperity act to make sure I struggling families and seniors receive at least, $1,000 a month of release as a strong Democrat working with President, fighting, I'm fighting for you everyday. I'm asking you to keep me in the fight in August this ad was authorized and paid for by Sheila strippers McCormick for Congress.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSE_FL20_MCCORMICK_PROUDEST_MOMENT,McCormick before serving in Congress was being chosen to participate in The Binding Harris vaccination program to deliver jobs and housing. I was authorized and paid for by Sheila McCormick for Congress.,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSE_FL20_MCCORMICK_PROUDEST_MOMENT_ALT_END_CARD,"Sheila, Jeff. What's McCormick's before? Serving in Congress, one of my proudest moments was being chosen to participate in the vaccination program State of Florida to deliver jobs, and housing is authorized and paid for by Sheila triplets McCormick for Congress.",0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
HOUSE_FL20_MCCORMICKOFFICE_PEOPLES_PROSPERITY_PLAN,I'm your congresswoman housing prices that I love.,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSE_FL20_MCCORMICKOFFICE_REAL_WORLD_PROBLEMS,"I've been working to implement Solutions world problems, including the hate crimes and Working Families, by supporting legislation, that will reduce the price of gas at grocery bills and the cost of medication or congresswoman, Sheila shirtless McCormick. And it is my honor to serve the community that I love.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSE_FL20_MCCORMICKOFFICE_WORKING_WITH_OUR_PRESIDENT,"Congresswoman Sheila shirtless McCormick, as your representative in Congress. I'm currently working with our president and Nancy Pelosi to bring resources. To our district is the high cost of housing, gas and food because of these efforts help is on the way. I'm your congresswoman, Sheila strip was McCormick and it is to serve the community that I love.",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSE_FL24_WILSONOFFICE_EDUCATION_60,"Hi, I'm congresswoman Frederica chair, the higher education and Workforce committee as a lifelong educator. I know how important this year at work to bring back home schools, and 62 million for browery, 5.7 million of Florida Memorial University, 135.2 million + 184 million from Miami, Dade College and 21 million. I will never stop fighting for our students and for our school,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSE_FL24_WILSONOFFICE_JOBS_JOBS_JOBS_60,"Hi, I'm congresswoman Frederica. Wilson. And my mother has always been jobs, jobs jobs. I was one of only five members authorized to sponsor, The Landmark infrastructure built this funding. I brought 18 billion dollars to the State of Florida. This is the largest Federal investment in public transit ever, the largest Federal investment in passenger rail since the creation of the Amtrak the largest dedicated Bridge investment since the interstate highway system I-95 and the largest investment in clean, drinking water and wastewater and American history, building communities across Florida.",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
HOUSE_FL24_WILSONOFFICE_PROJECT_FUNDS_60,"I'm your congresswoman project funds are secured this year, 2.4 million dollars to the after-school program in the heart of Coconut Grove. 2.2 million dollars to construct the Frederick Roberts Bohemian Museum of Arts and culture to preserve the rich history of Bahamian Americas.And remember District 24 for the epicenter of covid-19. I'm proud to have sponsored and passed the Monumental Bill in Congress to provide testing throughout the nation. I am so proud to be your voice in Washington.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
HOUSE_GA02_HOUSEMAJFWD_SKYROCKETING,"Skyrocketing gas prices are hitting Georgia, family part and Sanford. Bishop knows this is no time for politics. Bishop voted to protect our loss at the pump taking on big boil and putting our family. First, no more price gouging, no more politics more of our money and our pocket, a common-sense solution that lowers the cost of gas tell her. I send it to us to stand and pass the consumer fuel price, gouging prevention Act,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSE_HI01_CASE_UNCERTAIN_TIMES_RECUT,"I'm Congressman Ed Case and I approved this message we are Hawaii. Especially needs stability, seniority commitment, and hard. Work plus always staying in touch back home. That's what I've delivered on Capitol Hill with your support. That's what I'll keep delivering in Congress for all of us.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSE_HI01_CASE_UNCERTAIN_TIMES_WASHINGTON,"Aloha, I'm Congressman education and I approve. This message is specially needs stability. That's what I'll keep delivering in Congress for all of us.",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSE_HI02_BRANCO_SOUP_WATER_MASK,"Hand-sewn mask applesauce on a kids, is who I deliver them to? I'm Patrick pees on a Bronco. This is me as a diplomat state representative in my bedroom. I approve this message because we can honor our past and deliver for our future.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSE_HI02_TOKUDA_MY_BOYS,"Matt and Aiden there's nothing more precious to me than my boys. I'm Jill, tokuda. And I know right now we're worried about our kids and if we're doing enough to keep them safe, it's why is the state senator? I help pass some of the country's toughest gun laws NY in Congress. I'll do what it takes to make our neighborhoods and schools safe. Again I approve this message for my keiki and yours.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSE_HI02_TOKUDA_NO_SLOWING_DOWN,"There's no slowing down these days, I raised two boys, both serving in the state legislature and managing a business balancing budgets and finding Solutions. I'm just a quitter and I'm running for congress to make sure for what you gets. Its fair share with access to rule Healthcare and Mental, Health Services housing that workers and families can afford. I'm good jobs to our kids have a chance in the future here. I approve this message and I'll bring it home for Hawaii.",0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSE_HI02_WEB3FWD_HAWAIIS_DEMOCRAT,"Hawaii's Democrat Patrick Bronco a native Hawaiian Bronco served across the globe is a United States Diplomat. Then in the Hawaii state house Bronco took on the gun lobby, Danny ghost guns in Congress. Patrick Bronco will always protect a woman's right to choose expand access to Quality Healthcare for all at work to make housing more affordable, Patrick Franco for congress, Democrat for, which is responsible for the content of this at",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSE_IA02_UOE_CHRISTIAN,"Banner Family, Pharmacy all my life and here I ended up with diabetes cost me around 5. I can actually Hanson insulin at 35 bucks a month to start voting for corporations in.",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSE_IA03_AXNE_SAFETY_VIOLATIONS,"I'm sending this message even after they working with huge fines and unsupported, loosening, safety regulations, meant to protect children. And after a Child ID,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
HOUSE_IA03_HOUSEMAJFWD_NOW_MORE_THAN_EVER,"Now, more than ever, we need leaders fighting to lower costs and stand up to the big corporations that are price gouging. That's why I represent it is. Cindy axne, is taking a stand, voting to pass the consumer fuel price gouging prevention act which helps lower cost at the gas pump and protects our wallets getting hard-working Islands, a break for one and ask them to join Cindy Acme in lowering costs for us.",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSE_IL01_BUTLER_NEED_A_DEMOCRAT,My name is Chris Butler and I'm running for congress because we need a Democrat who will challenge our party's leadership. When they want to stop fighting for the resources we need and we need a leader who will work across the aisle. To get these two characteristics are always black. These two characteristics are all that matter in this election.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSE_IL01_WEB3FWD_PROTECTING_OUR_RIGHTS,"Protecting our rights. It's a Democrat Jonathan Jackson. So the sound of Reverend Jesse Jackson and God saw the Doctor Martin Luther King Junior. Jonathan Jackson Jackson, and protect our right to Democrat. Jonathan Jackson for Congress.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSE_IL06_HUGHES_GETTING_SCREWED_60,"Tired, tired. Both of my opponents are bought and paid for career politicians. Unlike nobody cast. I'm not under federal investigation. I don't take stocks of big Pharma I don't take special interest money enough to enough. I'm like you I want to go to Washington, turn on hue.",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUSE_IL07_OFA_OUR_CONGRESSMAN,"Danny Davis. Our Congressman Danny Davis is here doing the work. Dave has partnered with John Lewis, to protect our rights. Making our community stronger safer getting guns off our streets. Endorsed by Planned, Parenthood. The AFL-CIO don't for Danny Davis.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
